sweep_group,target_value,match_id,category,exact,within_2,within_5,within_25,within_50,valid,mean_diff
PBD,0.5,J03WPY,incoming,0.87,0.88,0.89,0.9,0.94,1.0,10.57
PBD,0.5,J03WPY,minor,0.8412698412698413,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9682539682539683,1.0,5.396825396825397
PBD,0.5,J03WPY,event_start,0.9535080304311073,0.9636517328825022,0.9653423499577346,0.9737954353338969,0.981403212172443,0.9940828402366864,2.1964285714285716
PBD,0.5,J03WPY,event_end,0.9205882352941176,0.9352941176470588,0.9362745098039216,0.9470588235294117,0.9588235294117647,0.9803921568627451,2.6336336336336337
PBD,0.5,J03WPY,total,0.938266000907853,0.9505220154334998,0.9518837948252383,0.9614162505674081,0.9709487063095779,0.9877439854743532,2.3667725828415795
PBD,0.5,ALL,pass_like,0.9698884758364312,0.9780669144981413,0.9810408921933086,0.9858736059479554,0.9910780669144982,0.9985130111524163,0.9935426355682341
PBD,0.5,ALL,set_piece,0.9787234042553191,0.9787234042553191,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.014335295005281426
PBD,0.5,ALL,incoming,0.8949152542372881,0.9084745762711864,0.911864406779661,0.9254237288135593,0.9559322033898305,0.9966101694915255,5.681113801452785
PBD,0.5,ALL,minor,0.8658008658008658,0.8701298701298701,0.8744588744588745,0.922077922077922,0.9523809523809523,1.0,5.878787878787879
PBD,0.5,ALL,event_start,0.9574042309891366,0.9651229273870783,0.9682675814751286,0.9762721555174385,0.9848484848484849,0.9971412235563178,1.6359271654677248
PBD,0.5,ALL,event_end,0.9118438761776582,0.9219380888290714,0.9266487213997309,0.9451547779273217,0.9650067294751009,0.9875504710632571,2.959148249001028
PBD,0.5,ALL,total,0.9364760432766616,0.9452859350850077,0.9491499227202473,0.9619783616692427,0.9757341576506955,0.9927357032457497,2.2204018547140647
KD,0.0,J03WMX,pass_like,0.8716683119447186,0.8756169792694966,0.8963474827245804,0.945705824284304,0.9763079960513327,0.9990128331688055,3.647233201581028
KD,0.0,J03WMX,set_piece,0.9896907216494846,0.9896907216494846,1.0,1.0,1.0,1.0,0.030927835051546393
KD,0.0,J03WMX,incoming,0.7181818181818181,0.7363636363636363,0.7454545454545455,0.8272727272727273,0.8909090909090909,1.0,14.0
KD,0.0,J03WMX,minor,0.7111111111111111,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.9555555555555556,1.0,6.3
KD,0.0,J03WMX,event_start,0.8564885496183207,0.8656488549618321,0.8870229007633588,0.9358778625954198,0.9694656488549618,0.999236641221374,4.4316271963330784
KD,0.0,J03WMX,event_end,0.5927927927927928,0.5981981981981982,0.6225225225225225,0.7648648648648648,0.8945945945945946,0.9927927927927928,15.727272727272727
KD,0.0,J03WMX,total,0.7355371900826446,0.7429752066115702,0.765702479338843,0.8574380165289256,0.9351239669421487,0.9962809917355372,9.545867768595041
KD,0.0,J03WN1,pass_like,0.8875502008032129,0.8969210174029452,0.9076305220883534,0.9370816599732262,0.9692101740294511,1.0,4.650602409638554
KD,0.0,J03WN1,set_piece,0.9473684210526315,0.9473684210526315,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.1595744680851064
KD,0.0,J03WN1,incoming,0.788235294117647,0.8235294117647058,0.8470588235294118,0.8941176470588236,0.9411764705882353,0.9882352941176471,6.904761904761905
KD,0.0,J03WN1,minor,0.6025641025641025,0.6666666666666666,0.8205128205128205,0.9230769230769231,0.9487179487179487,1.0,8.512820512820513
KD,0.0,J03WN1,event_start,0.8626865671641791,0.8776119402985074,0.9034825870646767,0.9373134328358209,0.9671641791044776,0.9980099502487563,4.718843469591226
KD,0.0,J03WN1,event_end,0.6448931116389549,0.6555819477434679,0.6769596199524941,0.7624703087885986,0.8752969121140143,0.9893111638954869,16.00723763570567
KD,0.0,J03WN1,total,0.7634001082837033,0.7763941526800217,0.8002165674066053,0.8576069301570114,0.9252842447211694,0.9940443963183541,9.747157552788305
KD,0.0,J03WPY,pass_like,0.9096774193548387,0.921505376344086,0.9290322580645162,0.953763440860215,0.9741935483870968,0.9967741935483871,3.9859762675296655
KD,0.0,J03WPY,set_piece,0.9,0.9,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.1744186046511628
KD,0.0,J03WPY,incoming,0.74,0.75,0.76,0.78,0.85,1.0,26.74
KD,0.0,J03WPY,minor,0.7777777777777778,0.8095238095238095,0.8412698412698413,0.9682539682539683,0.9841269841269841,1.0,3.9682539682539684
KD,0.0,J03WPY,event_start,0.8875739644970414,0.8994082840236687,0.9120879120879121,0.9399830938292477,0.9628064243448858,0.9940828402366864,5.641156462585034
KD,0.0,J03WPY,event_end,0.5931372549019608,0.6029411764705882,0.6107843137254902,0.6990196078431372,0.8519607843137255,0.9803921568627451,19.76976976976977
KD,0.0,J03WPY,total,0.7512482977757603,0.7621425329096686,0.7725828415796641,0.8284157966409441,0.911484339536995,0.9877439854743532,11.976395823876532
KD,0.0,ALL,pass_like,0.8892193308550186,0.8973977695167287,0.9107806691449815,0.9460966542750929,0.9736059479553903,0.9985130111524163,4.0429758966558245
KD,0.0,ALL,set_piece,0.9468085106382979,0.9468085106382979,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.1200611662648573
KD,0.0,ALL,incoming,0.7457627118644068,0.7661016949152543,0.7796610169491526,0.8305084745762712,0.8915254237288136,0.9966101694915255,16.27425343018563
KD,0.0,ALL,minor,0.6926406926406926,0.7489177489177489,0.8311688311688312,0.922077922077922,0.961038961038961,1.0,6.411255411255412
KD,0.0,ALL,event_start,0.8687821612349914,0.8805031446540881,0.9002287021154946,0.9376786735277302,0.9665523156089194,0.9971412235563178,4.923201089014754
KD,0.0,ALL,event_end,0.607671601615074,0.6160834454912517,0.6339165545087483,0.7415881561238223,0.8744952893674294,0.9875504710632571,17.193987880788043
KD,0.0,ALL,total,0.7488408037094282,0.7590417310664606,0.7778979907264296,0.8476043276661515,0.9242658423493045,0.9927357032457497,10.430911901081917
KD,0.25,J03WMX,pass_like,0.9703849950641659,0.9753208292201382,0.981243830207305,0.9842053307008884,0.9911154985192497,0.9990128331688055,0.8517786561264822
KD,0.25,J03WMX,set_piece,1.0,1.0,1.0,1.0,1.0,1.0,0.0
KD,0.25,J03WMX,incoming,0.9272727272727272,0.9363636363636364,0.9363636363636364,0.9545454545454546,0.9636363636363636,1.0,2.6545454545454548
KD,0.25,J03WMX,minor,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9555555555555556,0.9888888888888889,1.0,2.3666666666666667
KD,0.25,J03WMX,event_start,0.9648854961832061,0.9694656488549618,0.9740458015267176,0.9809160305343512,0.9893129770992366,0.999236641221374,1.0443086325439266
KD,0.25,J03WMX,event_end,0.918018018018018,0.9234234234234234,0.9306306306306307,0.9522522522522523,0.9774774774774775,0.9927927927927928,2.6445454545454545
KD,0.25,J03WMX,total,0.9433884297520662,0.9483471074380165,0.9541322314049587,0.9677685950413223,0.9838842975206612,0.9962809917355372,1.7669421487603305
KD,0.25,J03WN1,pass_like,0.9705488621151271,0.9785809906291834,0.9799196787148594,0.9892904953145917,0.9933065595716198,1.0,0.8165997322623829
KD,0.25,J03WN1,set_piece,0.9789473684210527,0.9789473684210527,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.0425531914893617
KD,0.25,J03WN1,incoming,0.9058823529411765,0.9176470588235294,0.9176470588235294,0.9294117647058824,0.9647058823529412,0.9882352941176471,3.238095238095238
KD,0.25,J03WN1,minor,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,1.0,5.346153846153846
KD,0.25,J03WN1,event_start,0.9641791044776119,0.9711442786069652,0.9731343283582089,0.981094527363184,0.9870646766169154,0.9980099502487563,1.2991026919242272
KD,0.25,J03WN1,event_end,0.8954869358669834,0.9049881235154394,0.9109263657957245,0.9346793349168646,0.9572446555819477,0.9893111638954869,3.7430639324487336
KD,0.25,J03WN1,total,0.9328641039523552,0.9409853817000542,0.944775311315647,0.9599350297780184,0.9734704926908501,0.9940443963183541,2.3854899837574446
KD,0.25,J03WPY,pass_like,0.9698924731182795,0.9806451612903225,0.9817204301075269,0.9838709677419355,0.9881720430107527,0.9967741935483871,1.3247033441208198
KD,0.25,J03WPY,set_piece,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.0
KD,0.25,J03WPY,incoming,0.86,0.87,0.88,0.89,0.94,1.0,11.07
KD,0.25,J03WPY,minor,0.873015873015873,0.8888888888888888,0.8888888888888888,0.9523809523809523,0.9682539682539683,1.0,5.079365079365079
KD,0.25,J03WPY,event_start,0.9543533389687235,0.9644970414201184,0.9661876584953508,0.9721048182586645,0.9805579036348268,0.9940828402366864,2.25765306122449
KD,0.25,J03WPY,event_end,0.9205882352941176,0.9352941176470588,0.9362745098039216,0.9470588235294117,0.9598039215686275,0.9803921568627451,2.6316316316316315
KD,0.25,J03WPY,total,0.9387199273717658,0.9509759418974126,0.9523377212891512,0.9605083976395824,0.9709487063095779,0.9877439854743532,2.398547435315479
KD,0.25,ALL,pass_like,0.9702602230483272,0.9780669144981413,0.9810408921933086,0.9855018587360594,0.9907063197026023,0.9985130111524163,1.0055114827838247
KD,0.25,ALL,set_piece,0.9787234042553191,0.9787234042553191,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.014335295005281426
KD,0.25,ALL,incoming,0.8983050847457628,0.9084745762711864,0.911864406779661,0.9254237288135593,0.9559322033898305,0.9966101694915255,5.675383373688458
KD,0.25,ALL,minor,0.9134199134199135,0.9177489177489178,0.9177489177489178,0.9523809523809523,0.9696969696969697,1.0,4.112554112554113
KD,0.25,ALL,event_start,0.9611206403659234,0.9682675814751286,0.9711263579188107,0.9779874213836478,0.9857061177815895,0.9971412235563178,1.5278576573599094
KD,0.25,ALL,event_end,0.9125168236877523,0.9222745625841184,0.926985195154778,0.9454912516823688,0.9656796769851952,0.9875504710632571,2.9513356493713165
KD,0.25,ALL,total,0.9387944358578053,0.9471406491499227,0.9508500772797527,0.9630602782071097,0.9765069551777434,0.9927357032457497,2.158578052550232
KD,0.5,J03WMX,pass_like,0.9743336623889437,0.9782823297137216,0.9851924975320829,0.9881539980256664,0.9911154985192497,0.9990128331688055,0.6600790513833992
KD,0.5,J03WMX,set_piece,0.5773195876288659,0.5773195876288659,1.0,1.0,1.0,1.0,1.288659793814433
KD,0.5,J03WMX,incoming,0.9090909090909091,0.9090909090909091,0.9181818181818182,0.9454545454545454,0.9545454545454546,1.0,3.4
KD,0.5,J03WMX,minor,0.8,0.8,0.8,0.9222222222222223,0.9666666666666667,1.0,5.833333333333333
KD,0.5,J03WMX,event_start,0.9274809160305344,0.9305343511450381,0.9679389312977099,0.9809160305343512,0.9870229007633587,0.999236641221374,1.2925897631779986
KD,0.5,J03WMX,event_end,0.936036036036036,0.9423423423423424,0.9486486486486486,0.9675675675675676,0.9792792792792793,0.9927927927927928,1.7563636363636363
KD,0.5,J03WMX,total,0.9314049586776859,0.9359504132231405,0.9590909090909091,0.974793388429752,0.9834710743801653,0.9962809917355372,1.4975206611570249
KD,0.5,J03WN1,pass_like,0.9718875502008032,0.9799196787148594,0.9825970548862115,0.9892904953145917,0.9919678714859438,1.0,0.8246318607764391
KD,0.5,J03WN1,set_piece,0.6947368421052632,0.6947368421052632,0.9789473684210527,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9680851063829787
KD,0.5,J03WN1,incoming,0.8941176470588236,0.9058823529411765,0.9058823529411765,0.9294117647058824,0.9647058823529412,0.9882352941176471,3.4047619047619047
